brain,scenario,method,tissue_pct,skull_pct
vp_679568,reduced_compute,dg,62.147721320062864,76.99004975124379
vp_679568,reduced_compute,dg_c,74.073686048542,80.13059701492537
vp_679568,reduced_compute,sg,96.29125196437926,89.6455223880597
vp_679568,reduced_compute,sg_c,96.30522088353413,83.79975124378109
vp_679568,missing_low_freq,baseline,7.742273441592457,10.634328358208956
vp_679568,missing_low_freq,dg,75.85472324078924,59.85696517412935
vp_679568,missing_low_freq,dg_c,55.351842151213546,65.4228855721393
vp_679568,missing_low_freq,sg,7.812118037366858,35.9452736318408
vp_679568,missing_low_freq,sg_c,87.4384494499738,90.8271144278607
vp_104820,standard,baseline,7.283841508322286,25.743060673053304
vp_104820,standard,dg,82.65944910885256,74.57627118644068
vp_104820,standard,dg_c,82.72573280306378,75.43601080815525
vp_104820,standard,sg,89.71498011489174,82.7069516089413
vp_104820,standard,sg_c,97.86419207541611,89.7322525178089
vp_104820,reduced_compute,baseline,7.2617469435852104,20.953082780643577
vp_104820,reduced_compute,dg,7.265429371041391,5.183001719479243
vp_104820,reduced_compute,dg_c,39.339372514361465,57.455170719724876
vp_104820,reduced_compute,sg,58.42171159228163,83.3701793171211
vp_104820,reduced_compute,sg_c,81.93032847252908,86.48980594448538
vp_104820,missing_low_freq,baseline,7.26911179849757,14.369933677229183
vp_104820,missing_low_freq,dg,7.2617469435852104,34.09481699828052
vp_104820,missing_low_freq,dg_c,27.04006481072323,46.5978874969295
vp_104820,missing_low_freq,sg,7.265429371041391,26.03782854335544
vp_104820,missing_low_freq,sg_c,96.23287671232876,89.53574060427414
vp_106319,standard,baseline,87.62974018044909,71.17780294450736
vp_106319,standard,dg,88.63035072247473,93.00679501698754
vp_106319,standard,dg_c,89.64792076521267,93.57304643261608
vp_106319,standard,sg,97.2152499830405,92.38391845979615
vp_106319,standard,sg_c,95.0376500915813,81.76670441676104
vp_106319,reduced_compute,baseline,13.414965063428532,17.18573046432616
vp_106319,reduced_compute,dg,62.67892273251475,60.47565118912798
vp_106319,reduced_compute,dg_c,77.8983786717319,90.40203850509626
vp_106319,reduced_compute,sg,94.70524387762023,94.67723669309174
vp_106319,reduced_compute,sg_c,92.39875178074757,88.42015855039638
vp_106319,missing_low_freq,baseline,13.479411166135268,13.023782559456398
vp_106319,missing_low_freq,dg,13.414965063428532,48.924122310305776
vp_106319,missing_low_freq,dg_c,63.19449155416864,77.83125707814268
vp_106319,missing_low_freq,sg,21.68441761074554,39.29784824462061
vp_106319,missing_low_freq,sg_c,90.04477308188046,93.03510758776898
vp_187850,standard,baseline,45.11576166307446,43.58816276202219
vp_187850,standard,dg,90.05423068900785,77.40443896424168
vp_187850,standard,dg_c,90.5617743169019,79.37731196054254
vp_187850,standard,sg,96.49238684558159,90.93711467324292
vp_187850,standard,sg_c,95.39386776055065,88.68680641183724
vp_187850,reduced_compute,baseline,9.702426475700479,18.649815043156597
vp_187850,reduced_compute,dg,43.794757700062576,66.06041923551172
vp_187850,reduced_compute,dg_c,80.68205520406036,82.33662145499383
vp_187850,reduced_compute,sg,94.77160536744769,91.09124537607892
vp_187850,reduced_compute,sg_c,95.28262532156018,90.44389642416769
vp_187850,missing_low_freq,baseline,10.296878259055829,15.073982737361282
vp_187850,missing_low_freq,dg,9.591184036710004,43.711467324291
vp_187850,missing_low_freq,dg_c,81.92310366404783,70.00616522811343
vp_187850,missing_low_freq,sg,9.765000347632622,41.36868064118372
vp_187850,missing_low_freq,sg_c,93.89209483417925,90.41307028360049
vp_170934,standard,baseline,98.41172314214617,61.59502262443439
vp_170934,standard,dg,95.39799084513533,74.09502262443439
vp_170934,standard,dg_c,96.01855549752696,74.03846153846155
vp_170934,standard,sg,97.94476360173266,70.5316742081448
vp_170934,standard,sg_c,92.86043439525668,67.53393665158372
vp_170934,reduced_compute,baseline,9.059629504469909,23.52941176470588
vp_170934,reduced_compute,dg,66.0870633774692,28.563348416289593
vp_170934,reduced_compute,dg_c,91.83435224724279,79.92081447963801
vp_170934,reduced_compute,sg,96.44557770882615,75.39592760180996
vp_170934,reduced_compute,sg_c,94.49786488894351,72.62443438914026
vp_170934,missing_low_freq,baseline,8.91524069921047,21.097285067873305
vp_170934,missing_low_freq,dg,69.60769254400786,11.595022624434389
vp_170934,missing_low_freq,dg_c,88.74688949648244,60.46380090497737
vp_170934,missing_low_freq,sg,97.50238087923566,77.88461538461539
vp_170934,missing_low_freq,sg_c,62.08718626155878,77.65837104072398
vp_143325,standard,baseline,9.325240422513007,19.702602230483272
vp_143325,standard,dg,77.42787324609806,85.71428571428571
vp_143325,standard,dg_c,82.10625886804351,86.48433351035581
vp_143325,standard,sg,81.13274475800094,86.45778013807754
vp_143325,standard,sg_c,97.67066057070787,94.18481147105683
vp_143325,reduced_compute,baseline,5.588838089232224,16.702071163037704
vp_143325,reduced_compute,dg,11.528456566293551,43.46787041954328
vp_143325,reduced_compute,dg_c,39.39381995900993,75.03983005841742
vp_143325,reduced_compute,sg,58.25319249566451,91.47636749867233
vp_143325,reduced_compute,sg_c,88.85385464291345,92.06054168879447
vp_143325,missing_low_freq,baseline,6.014504177833833,11.895910780669144
vp_143325,missing_low_freq,dg,4.938514898313101,30.96123207647371
vp_143325,missing_low_freq,dg_c,57.35850543906669,54.8858204992034
vp_143325,missing_low_freq,sg,4.627148037206369,27.05788635156665
vp_143325,missing_low_freq,sg_c,97.17799148667822,95.93733404142326
vp_153631,standard,baseline,93.58808516589168,58.584686774942
vp_153631,standard,dg,95.4655106107751,82.63727764887858
vp_153631,standard,dg_c,96.05985386148306,89.21113689095128
vp_153631,standard,sg,96.98633010523372,85.1508120649652
vp_153631,standard,sg_c,86.24619795126385,87.93503480278422
vp_153631,reduced_compute,baseline,5.856029087857917,22.08043310131477
vp_153631,reduced_compute,dg,67.62577352026011,66.39597834493426
vp_153631,reduced_compute,dg_c,86.77061846659441,81.399845320959
vp_153631,reduced_compute,sg,98.48617277907911,88.553750966744
vp_153631,reduced_compute,sg_c,94.09502499737789,77.10750193348801
vp_153631,missing_low_freq,baseline,5.167290144390448,17.942768754833722
vp_153631,missing_low_freq,dg,5.300143341607524,42.65274555297757
vp_153631,missing_low_freq,dg_c,94.90263259098695,73.85924207269915
vp_153631,missing_low_freq,sg,10.960388770408699,35.18948182521268
vp_153631,missing_low_freq,sg_c,81.44949830437366,89.90719257540604
vp_765056,standard,baseline,5.99151481854531,23.054873054873052
vp_765056,standard,dg,51.359765589231756,54.13595413595414
vp_765056,standard,dg_c,80.9266550682172,66.03194103194103
vp_765056,standard,sg,96.21829502792785,85.11466011466011
vp_765056,standard,sg_c,96.2793394988249,92.03521703521703
vp_765056,reduced_compute,baseline,4.999542166468272,6.654381654381654
vp_765056,reduced_compute,dg,13.80520709336752,0.3071253071253071
vp_765056,reduced_compute,dg_c,43.18591093611696,32.73955773955774
vp_765056,reduced_compute,sg,79.89195128651222,44.81981981981982
vp_765056,reduced_compute,sg_c,85.7247504807252,94.16461916461917
vp_765056,missing_low_freq,baseline,4.999542166468272,6.572481572481573
vp_765056,missing_low_freq,dg,6.006775936269572,7.145782145782145
vp_765056,missing_low_freq,dg_c,23.12364557580197,12.285012285012286
vp_765056,missing_low_freq,sg,5.356652321216006,0.12285012285012285
vp_765056,missing_low_freq,sg_c,76.3910508805665,90.82719082719083
vp_137532,standard,baseline,13.75677486145789,24.225927186117726
vp_137532,standard,dg,62.81895134279276,36.40694113644097
vp_137532,standard,dg_c,87.07143292125936,68.9690370874447
vp_137532,standard,sg,90.69179708909323,89.65634569581489
vp_137532,standard,sg_c,93.92850618110955,85.64137461721674
vp_137532,reduced_compute,baseline,13.720236282808598,1.9394351820347058
vp_137532,reduced_compute,dg,63.76895438767431,43.58625382783259
vp_137532,reduced_compute,dg_c,64.89251568114001,29.703980945899964
vp_137532,reduced_compute,sg,83.84994823701358,55.73324259952365
vp_137532,reduced_compute,sg_c,68.120090128494,90.84722694794148
vp_137532,missing_low_freq,baseline,13.720236282808598,1.9394351820347058
vp_137532,missing_low_freq,dg,13.762864624566104,4.661449472609731
vp_137532,missing_low_freq,dg_c,48.92820169295414,23.783599863899283
vp_137532,missing_low_freq,sg,82.82686803483344,58.965634569581496
vp_137532,missing_low_freq,sg_c,0.0,35.522286492004085
vp_204016,standard,baseline,6.6022488910285055,18.029835390946502
vp_204016,standard,dg,89.53268457068188,89.42901234567901
vp_204016,standard,dg_c,89.84216498744885,90.17489711934157
vp_204016,standard,sg,98.60389945325126,90.66358024691358
vp_204016,standard,sg_c,97.97806127712252,94.1358024691358
vp_204016,reduced_compute,baseline,5.491558061964857,14.891975308641975
vp_204016,reduced_compute,dg,5.532822117533785,25.102880658436217
vp_204016,reduced_compute,dg_c,68.69777517967057,80.8641975308642
vp_204016,reduced_compute,sg,81.73721673945188,89.50617283950618
vp_204016,reduced_compute,sg_c,93.33241635432069,91.10082304526749
vp_204016,missing_low_freq,baseline,5.491558061964857,10.51954732510288
vp_204016,missing_low_freq,dg,5.491558061964857,17.644032921810698
vp_204016,missing_low_freq,dg_c,61.48344279770297,51.105967078189295
vp_204016,missing_low_freq,sg,5.580963515697535,34.02777777777778
vp_204016,missing_low_freq,sg_c,95.82889171624085,88.6059670781893
vp_481951,standard,baseline,93.33896931910247,26.187335092348285
vp_481951,standard,dg,93.5608862587622,70.64643799472296
vp_481951,standard,dg_c,88.67519109514248,83.57519788918206
vp_481951,standard,sg,95.21997956955158,79.02374670184696
vp_481951,standard,sg_c,88.88301807037936,54.815303430079155
vp_481951,reduced_compute,baseline,4.160061995843461,21.306068601583114
vp_481951,reduced_compute,dg,92.87047800204304,90.30343007915567
vp_481951,reduced_compute,dg_c,95.72721828877381,89.77572559366754
vp_481951,reduced_compute,sg,98.17182711613654,90.03957783641161
vp_481951,reduced_compute,sg_c,94.84307302124063,68.60158311345647
vp_481951,missing_low_freq,baseline,3.9592800028179926,16.95250659630607
vp_481951,missing_low_freq,dg,93.82155060058473,81.39841688654353
vp_481951,missing_low_freq,dg_c,93.58906618760787,87.79683377308707
vp_481951,missing_low_freq,sg,10.208179224347457,40.43535620052771
vp_481951,missing_low_freq,sg_c,75.07837542710205,79.02374670184696
vp_584355,standard,baseline,6.029651057674923,12.260046071154338
vp_584355,standard,dg,51.09986138733201,39.87714358843102
vp_584355,standard,dg_c,65.77773760019285,53.87765549014589
vp_584355,standard,sg,82.39016452721027,45.96877399539289
vp_584355,standard,sg_c,94.26565419152655,86.22984386997696
vp_584355,reduced_compute,baseline,5.897065027421202,7.448169951369336
vp_584355,reduced_compute,dg,7.307298258301693,12.848733043255695
vp_584355,reduced_compute,dg_c,45.03405050322425,25.979012029690303
vp_584355,reduced_compute,sg,74.7815343819683,16.713590990529816
vp_584355,reduced_compute,sg_c,71.98818779003194,62.887125671871004
vp_584355,missing_low_freq,baseline,5.918158259507021,6.552341950345533
vp_584355,missing_low_freq,dg,6.195383595492075,9.111850524699259
vp_584355,missing_low_freq,dg_c,36.40390526125475,20.68082928077809
vp_584355,missing_low_freq,sg,83.32730669559453,27.64269260302022
vp_584355,missing_low_freq,sg_c,0.0,28.53852060404402
vp_660951,standard,baseline,25.96098126327989,34.87109905020353
vp_660951,standard,dg,86.97765758804971,61.39755766621439
vp_660951,standard,dg_c,87.80503509110811,66.38398914518318
vp_660951,standard,sg,94.34679029038698,78.49389416553596
vp_660951,standard,sg_c,90.96967355611358,76.11940298507463
vp_660951,reduced_compute,baseline,6.062069409567961,24.423337856173678
vp_660951,reduced_compute,dg,53.9211898783079,38.398914518317504
vp_660951,reduced_compute,dg_c,75.86761959951066,65.16282225237448
vp_660951,reduced_compute,sg,91.97411628356191,82.22523744911805
vp_660951,reduced_compute,sg_c,88.31047582254845,81.88602442333786
vp_660951,missing_low_freq,baseline,6.062069409567961,22.150610583446404
vp_660951,missing_low_freq,dg,6.065288777284141,19.708276797829036
vp_660951,missing_low_freq,dg_c,80.46487669821647,52.1370420624152
vp_660951,missing_low_freq,sg,88.25574657137338,77.88331071913161
vp_660951,missing_low_freq,sg_c,75.85474212864594,81.51289009497965
vp_376247,standard,baseline,93.199055523755,59.83017635532332
vp_376247,standard,dg,86.27647395535203,86.41410842586545
vp_376247,standard,dg_c,93.35646823125357,86.02220770738079
vp_376247,standard,sg,95.74270177447052,86.47942521227957
vp_376247,standard,sg_c,93.18116771608472,76.81254082299151
vp_376247,reduced_compute,baseline,22.002003434459073,24.755062050947092
vp_376247,reduced_compute,dg,87.85060103033773,63.81450032658393
vp_376247,reduced_compute,dg_c,89.87550085861477,74.72240365774005
vp_376247,reduced_compute,sg,92.6338008013738,92.42325277596343
vp_376247,reduced_compute,sg_c,94.64796794504865,86.21815806662312
vp_376247,missing_low_freq,baseline,4.124928448769319,13.912475506205094
vp_376247,missing_low_freq,dg,92.28677733257013,63.030698889614634
vp_376247,missing_low_freq,dg_c,94.50128792215227,62.83474853037231
vp_376247,missing_low_freq,sg,92.26888952489983,91.31286740692359
vp_376247,missing_low_freq,sg_c,74.10918717801947,89.54931417374266
vp_521331,standard,baseline,11.51512895902341,26.28719275549806
vp_521331,standard,dg,94.77464736313223,86.3130659767141
vp_521331,standard,dg_c,95.20637165506717,85.58861578266495
vp_521331,standard,sg,89.14362276229112,83.07891332470892
vp_521331,standard,sg_c,93.09985485131564,91.20310478654594
vp_521331,reduced_compute,baseline,9.434664483233467,19.84476067270375
vp_521331,reduced_compute,dg,8.132048085153896,32.70375161707633
vp_521331,reduced_compute,dg_c,55.063456027392164,67.45148771021992
vp_521331,reduced_compute,sg,65.69652759685883,85.53686934023285
vp_521331,reduced_compute,sg_c,88.46254047415238,88.35705045278137
vp_521331,missing_low_freq,baseline,10.573523391268749,16.06727037516171
vp_521331,missing_low_freq,dg,8.158100413115486,37.59379042690815
vp_521331,missing_low_freq,dg_c,59.43652536380215,49.96119016817594
vp_521331,missing_low_freq,sg,8.682868733484685,35.394566623544634
vp_521331,missing_low_freq,sg_c,85.99129107893856,91.20310478654594
vp_683256,standard,baseline,24.952978056426332,38.65946632782719
vp_683256,standard,dg,88.67293625914316,70.36213468869124
vp_683256,standard,dg_c,89.91640543364682,70.48919949174078
vp_683256,standard,sg,91.75896900034832,83.03684879288437
vp_683256,standard,sg_c,94.92163009404389,85.60991105463786
vp_683256,reduced_compute,baseline,6.9174503657262285,18.26556543837357
vp_683256,reduced_compute,dg,6.9174503657262285,25.76238881829733
vp_683256,reduced_compute,dg_c,71.96098920236851,58.67217280813215
vp_683256,reduced_compute,sg,84.92859630790666,83.03684879288437
vp_683256,reduced_compute,sg_c,92.51480320445837,87.03939008894537
vp_683256,missing_low_freq,baseline,6.9174503657262285,14.993646759847524
vp_683256,missing_low_freq,dg,6.9174503657262285,34.49809402795426
vp_683256,missing_low_freq,dg_c,78.17485196795542,54.447268106734434
vp_683256,missing_low_freq,sg,6.938349007314525,30.336721728081322
vp_683256,missing_low_freq,sg_c,82.37547892720306,89.64421855146124
vp_638049,standard,baseline,9.069791275236566,53.471158754466565
vp_638049,standard,dg,72.62323642947426,58.47371107708015
vp_638049,standard,dg_c,86.58149147678749,63.1955079122001
vp_638049,standard,sg,92.69975745567588,96.04389994895355
vp_638049,standard,sg_c,95.12861681412906,95.91628381827462
vp_638049,reduced_compute,baseline,8.868240358009087,17.17713118938234
vp_638049,reduced_compute,dg,9.565128275202404,0.7146503318019397
vp_638049,reduced_compute,dg_c,44.83995490725242,26.186830015313934
vp_638049,reduced_compute,sg,89.84388344207973,66.43695763144461
vp_638049,reduced_compute,sg_c,86.40726949748915,83.74170495150587
vp_638049,missing_low_freq,baseline,8.868240358009087,18.759571209800917
vp_638049,missing_low_freq,dg,8.92631435110853,0.0
vp_638049,missing_low_freq,dg_c,34.88197314931848,18.70852475752935
vp_638049,missing_low_freq,sg,8.957059406278823,16.564573762123533
vp_638049,missing_low_freq,sg_c,90.49636183513819,93.72128637059724
vp_126325,standard,baseline,93.20359503825298,65.20681265206812
vp_126325,standard,dg,91.59919780138156,79.25790754257908
vp_126325,standard,dg_c,90.60387729332244,78.80170316301704
vp_126325,standard,sg,85.11104508653347,80.83941605839416
vp_126325,standard,sg_c,95.51362994874843,81.11313868613139
vp_126325,reduced_compute,baseline,7.892000297110599,18.035279805352797
vp_126325,reduced_compute,dg,49.59518680828939,62.77372262773723
vp_126325,reduced_compute,dg_c,73.42345688182425,77.25060827250608
vp_126325,reduced_compute,sg,62.39322587833321,84.33698296836984
vp_126325,reduced_compute,sg_c,92.58337666196242,86.89172749391727
vp_126325,missing_low_freq,baseline,7.888286414617841,14.233576642335766
vp_126325,missing_low_freq,dg,55.00631360023769,44.373479318734795
vp_126325,missing_low_freq,dg_c,82.080516972443,58.05961070559611
vp_126325,missing_low_freq,sg,7.984847359429548,33.78953771289538
vp_126325,missing_low_freq,sg_c,93.05875362103542,91.48418491484185
vp_214524,standard,baseline,12.33046800382044,25.529981829194426
vp_214524,standard,dg,92.61063355619228,91.42943670502726
vp_214524,standard,dg_c,92.59471505889843,92.82253179890975
vp_214524,standard,sg,94.35530085959886,78.28588734100546
vp_214524,standard,sg_c,92.67430754536772,81.49606299212599
vp_214524,reduced_compute,baseline,7.048710601719198,19.13991520290733
vp_214524,reduced_compute,dg,42.082139446036294,23.864324651726225
vp_214524,reduced_compute,dg_c,70.06685768863419,80.49666868564506
vp_214524,reduced_compute,sg,90.94874243871378,90.85402786190187
vp_214524,reduced_compute,sg_c,92.94492199936326,87.79527559055119
vp_214524,missing_low_freq,baseline,7.051894301177969,11.568746214415505
vp_214524,missing_low_freq,dg,7.048710601719198,18.201090248334342
vp_214524,missing_low_freq,dg_c,59.47787328876154,61.901877649909146
vp_214524,missing_low_freq,sg,29.350525310410696,36.674742580254396
vp_214524,missing_low_freq,sg_c,76.20821394460363,88.91580860084797
vp_163432,standard,baseline,10.059892750191517,22.780782691695833
vp_163432,standard,dg,86.09582840030643,73.46484250715876
vp_163432,standard,dg_c,87.81252176335398,73.17849188673242
vp_163432,standard,sg,93.73563618636396,81.25994272987592
vp_163432,standard,sg_c,90.23957100076608,88.1641743557111
vp_163432,reduced_compute,baseline,9.259001323211923,16.862869869551382
vp_163432,reduced_compute,dg,61.4527474058082,47.375119312758514
vp_163432,reduced_compute,dg_c,67.12514799080715,70.12408526885142
vp_163432,reduced_compute,sg,86.87234487081274,85.30066815144765
vp_163432,reduced_compute,sg_c,91.99456786684308,84.02799872733058
vp_163432,missing_low_freq,baseline,9.593286440559927,13.267578746420616
vp_163432,missing_low_freq,dg,9.259001323211923,31.275851097677375
vp_163432,missing_low_freq,dg_c,86.10627481022355,65.60610881323576
vp_163432,missing_low_freq,sg,9.485340204749635,30.575882914412983
vp_163432,missing_low_freq,sg_c,83.58172574691831,78.26916958320076
vp_206222,standard,baseline,85.14328551470338,56.463878326996195
vp_206222,standard,dg,87.65461546325007,66.09632446134347
vp_206222,standard,sg,93.26336593178178,77.59822560202788
vp_206222,standard,sg_c,93.8085664633523,80.44993662864385
vp_206222,reduced_compute,baseline,7.994002794152724,18.662864385297844
vp_206222,reduced_compute,dg,77.79670835179064,77.3764258555133
vp_206222,reduced_compute,sg,96.55501414113878,85.61470215462612
vp_206222,reduced_compute,sg_c,93.96190411285652,80.22813688212928
vp_206222,missing_low_freq,baseline,7.994002794152724,13.14955640050697
vp_206222,missing_low_freq,dg,85.82819368248884,58.460076045627375
vp_206222,missing_low_freq,sg,14.676116809213887,41.09632446134348
vp_206222,missing_low_freq,sg_c,89.55259481377993,77.43979721166033
vp_210011,standard,baseline,7.015461602617566,42.749016046018774
vp_210011,standard,dg,89.04535831141335,65.39509536784742
vp_210011,standard,sg,93.08718804131648,83.56039963669392
vp_210011,standard,sg_c,89.84410085327517,82.77323645171056
vp_210011,reduced_compute,baseline,6.662603451594277,20.40569179533757
vp_210011,reduced_compute,dg,6.723551677680117,2.815622161671208
vp_210011,reduced_compute,sg,88.71816257137358,78.1410838631547
vp_210011,reduced_compute,sg_c,84.36196830692244,79.291553133515
vp_210011,missing_low_freq,baseline,6.662603451594277,20.133212231304874
vp_210011,missing_low_freq,dg,6.662603451594277,5.0257341810475324
vp_210011,missing_low_freq,sg,89.31481362674023,78.7465940054496
vp_210011,missing_low_freq,sg_c,78.64245845897221,82.6521344232516
vp_358144,standard,baseline,4.647994423674039,30.37741638539429
vp_358144,standard,dg,92.67473544135353,72.844430806996
vp_358144,standard,sg,97.5286737215639,84.5658177355017
vp_358144,standard,sg_c,95.96350041188771,72.47621969929426
vp_358144,reduced_compute,baseline,4.058678157277739,23.197299785210188
vp_358144,reduced_compute,dg,15.940054495912806,38.38600797790733
vp_358144,reduced_compute,sg,96.28033711425131,80.33138999693158
vp_358144,reduced_compute,sg_c,94.45852607566061,79.44154648665234
vp_358144,missing_low_freq,baseline,4.087193460490464,20.43571647744707
vp_358144,missing_low_freq,dg,3.998479183828655,14.421601718318502
vp_358144,missing_low_freq,sg,4.565616881059502,43.356857931880946
vp_358144,missing_low_freq,sg_c,75.8000126734681,83.89076403804849
vp_992673,standard,baseline,93.00538319875336,57.86401098901099
vp_992673,standard,dg,87.85947017991217,67.23901098901099
vp_992673,standard,sg,97.91046890494405,84.85576923076923
vp_992673,standard,sg_c,96.51154554469473,79.9793956043956
vp_992673,reduced_compute,baseline,7.936676583085422,19.29945054945055
vp_992673,reduced_compute,dg,90.72460688482788,63.04945054945055
vp_992673,reduced_compute,sg,95.5092789346933,81.97115384615384
vp_992673,reduced_compute,sg_c,95.81385465363365,81.55906593406593
vp_992673,missing_low_freq,baseline,7.936676583085422,15.418956043956044
vp_992673,missing_low_freq,dg,39.7329650092081,27.712912087912088
vp_992673,missing_low_freq,sg,7.9685507862303435,31.765109890109887
vp_992673,missing_low_freq,sg_c,91.97832554186145,81.69642857142857
vp_224022,standard,baseline,19.57003207575989,42.60282381829343
vp_224022,standard,dg,79.63571101267756,78.02332719459791
vp_224022,standard,sg,83.99648694058347,84.56108041743401
vp_224022,standard,sg_c,96.60149686879487,89.56414978514427
vp_224022,reduced_compute,baseline,5.872918894149992,33.39472068753837
vp_224022,reduced_compute,dg,5.888193065526195,26.5500306936771
vp_224022,reduced_compute,sg,56.7397281197495,82.47391037446286
vp_224022,reduced_compute,sg_c,81.14403543607759,85.75813382443216
vp_224022,missing_low_freq,baseline,5.872918894149992,23.634131368938
vp_224022,missing_low_freq,dg,5.872918894149992,39.011663597298956
vp_224022,missing_low_freq,sg,5.998930808003665,29.711479435236342
vp_224022,missing_low_freq,sg_c,86.71910798839163,85.29772866789442
vp_106521,standard,baseline,21.779914601755035,51.54503616042078
vp_106521,standard,dg,87.23397101839087,70.0525969756739
vp_106521,standard,sg,95.8410382274821,91.65023011176856
vp_106521,standard,sg_c,94.93998587903036,84.02366863905326
vp_106521,reduced_compute,baseline,6.946172208586894,34.51676528599605
vp_106521,reduced_compute,dg,77.5342097300205,42.24194608809994
vp_106521,reduced_compute,sg,96.22768382476549,87.3767258382643
vp_106521,reduced_compute,sg_c,91.78630265944928,85.10848126232742
vp_106521,missing_low_freq,baseline,6.946172208586894,27.087442472057855
vp_106521,missing_low_freq,dg,6.946172208586894,42.077580539119005
vp_106521,missing_low_freq,sg,7.188245973842585,43.786982248520715
vp_106521,missing_low_freq,sg_c,77.12402918333726,90.53254437869822
vp_156233,standard,baseline,73.15804176269293,57.77089783281733
vp_156233,standard,dg,92.03855017808506,79.62848297213623
vp_156233,standard,sg,91.59857531950554,86.06811145510835
vp_156233,standard,sg_c,96.11006355192401,85.13931888544892
vp_156233,reduced_compute,baseline,8.558558558558559,29.78328173374613
vp_156233,reduced_compute,dg,16.209232488302256,21.88854489164087
vp_156233,reduced_compute,sg,76.56610098470563,83.03405572755418
vp_156233,reduced_compute,sg_c,94.36063970947693,85.57275541795666
vp_156233,missing_low_freq,baseline,8.558558558558559,22.35294117647059
vp_156233,missing_low_freq,dg,8.558558558558559,41.48606811145511
vp_156233,missing_low_freq,sg,8.610936517913261,37.244582043343655
vp_156233,missing_low_freq,sg_c,94.47587122005726,87.95665634674923
vp_163129,standard,baseline,69.49738143729996,51.52439024390244
vp_163129,standard,dg,91.99519930171661,58.955792682926834
vp_163129,standard,sg,93.02080302589466,69.8170731707317
vp_163129,standard,sg_c,95.6066336921734,65.73932926829268
vp_163129,reduced_compute,baseline,5.262583648530696,25.152439024390244
vp_163129,reduced_compute,dg,42.577102123945295,46.91310975609756
vp_163129,reduced_compute,sg,78.71690427698574,64.7484756097561
vp_163129,reduced_compute,sg_c,92.09703229560662,63.452743902439025
vp_163129,missing_low_freq,baseline,5.262583648530696,20.617378048780488
vp_163129,missing_low_freq,dg,5.262583648530696,35.97560975609756
vp_163129,missing_low_freq,sg,5.797206866453302,32.24085365853659
vp_163129,missing_low_freq,sg_c,85.87067209775967,78.04878048780488
vp_541640,standard,baseline,9.017094017094017,25.086173879739565
vp_541640,standard,dg,59.09340659340659,47.4147836078131
vp_541640,standard,sg,79.41391941391942,82.24818077364993
vp_541640,standard,sg_c,93.87057387057386,92.32094982765224
vp_541640,reduced_compute,baseline,9.017094017094017,1.9915741095365762
vp_541640,reduced_compute,dg,9.810744810744811,21.275373420145538
vp_541640,reduced_compute,sg,75.55250305250306,39.754883186518576
vp_541640,reduced_compute,sg_c,66.11111111111111,92.0337035618537
vp_541640,missing_low_freq,baseline,8.885836385836386,1.6085790884718498
vp_541640,missing_low_freq,dg,9.365079365079366,7.640750670241286
vp_541640,missing_low_freq,sg,86.3919413919414,38.605898123324394
vp_541640,missing_low_freq,sg_c,0.0,25.50746840291076
vp_116120,standard,baseline,5.3340385710798275,46.2367374005305
vp_116120,standard,dg,47.16413052323215,46.601458885941646
vp_116120,standard,sg,36.146146960696555,62.019230769230774
vp_116120,standard,sg_c,81.31662462364716,57.410477453580896
vp_116120,reduced_compute,baseline,5.08178045406461,25.0
vp_116120,reduced_compute,dg,5.395068760680283,17.075596816976127
vp_116120,reduced_compute,sg,5.065505736837823,28.96220159151194
vp_116120,reduced_compute,sg_c,45.215233135324276,45.20888594164456
vp_116120,missing_low_freq,baseline,5.065505736837823,16.312997347480106
vp_116120,missing_low_freq,dg,5.102123850598097,13.64389920424403
vp_116120,missing_low_freq,sg,6.8150378387175525,19.694960212201593
vp_116120,missing_low_freq,sg_c,47.46114411262104,48.44164456233422
vp_559053,standard,baseline,93.9388224644514,52.44215938303341
vp_559053,standard,dg,90.29532682080489,68.59468723221937
vp_559053,standard,sg,96.7487647569117,81.8337617823479
vp_559053,standard,sg_c,92.16610719269792,68.12339331619538
vp_559053,reduced_compute,baseline,6.966393844529099,18.937446443873178
vp_559053,reduced_compute,dg,45.93595594613963,49.61439588688946
vp_559053,reduced_compute,sg,87.64379738241618,73.05055698371893
vp_559053,reduced_compute,sg_c,94.82518010032814,74.16452442159382
vp_559053,missing_low_freq,baseline,7.686795157092748,14.524421593830333
vp_559053,missing_low_freq,dg,86.38780975370572,55.48414738646101
vp_559053,missing_low_freq,sg,7.030513333081885,27.506426735218508
vp_559053,missing_low_freq,sg_c,84.76596386678233,85.00428449014568
vp_122317,standard,baseline,11.149153386454183,22.216081790549875
vp_122317,standard,dg,62.53423804780876,48.02431610942249
vp_122317,standard,sg,89.56673306772909,87.67615363360044
vp_122317,standard,sg_c,94.31025896414343,95.60652113843602
vp_122317,reduced_compute,baseline,11.149153386454183,7.515888366952196
vp_122317,reduced_compute,dg,64.93401394422311,50.42829510914617
vp_122317,reduced_compute,sg,89.12475099601593,60.6521138436032
vp_122317,reduced_compute,sg_c,81.74489541832669,93.81044487427465
vp_122317,missing_low_freq,baseline,12.291459163346612,5.498756562586349
vp_122317,missing_low_freq,dg,11.174053784860558,21.552915169936444
vp_122317,missing_low_freq,sg,87.31324701195219,48.43879524730589
vp_122317,missing_low_freq,sg_c,0.0,37.85576126001658
