brain,scenario,method,tissue_pct,skull_pct,status,converged,tissue_rmse,tissue_std,tissue_mean,skull_rmse,ms_ssim,psnr,n_tissue_px,n_skull_px,n_brain_px
vp_884064,standard,baseline,76.75,52.61,buffer,0,27.196,25.754,1581.449,276.107,0.954,21.986,29467,3222,43422
vp_884064,standard,dg,95.15,87.8,converged,1,14.106,22.412,1554.624,179.486,0.961,22.513,29467,3222,43422
vp_884064,standard,sg,95.89,90.53,converged,1,13.095,21.955,1554.109,144.858,0.9763,23.937,29467,3222,43422
vp_884064,standard,sg_c,94.22,83.86,converged,1,14.089,23.476,1558.611,179.265,0.9809,24.548,29467,3222,43422
vp_884064,reduced_compute,baseline,13.68,22.16,failed,0,81.188,3.463,1480.598,655.699,0.8974,18.456,29467,3222,43422
vp_884064,reduced_compute,dg,72.7,75.17,converged,1,29.07,26.606,1580.953,278.408,0.9426,21.282,29467,3222,43422
vp_884064,reduced_compute,sg,82.34,86.87,converged,1,24.602,22.827,1579.477,164.564,0.9659,23.024,29467,3222,43422
vp_884064,reduced_compute,sg_c,93.0,88.55,converged,1,16.128,23.567,1565.854,160.193,0.9745,23.884,29467,3222,43422
vp_884064,missing_low_freq,baseline,13.76,15.8,failed,0,80.996,5.139,1480.86,721.166,0.8937,18.276,29467,3222,43422
vp_884064,missing_low_freq,dg,60.27,49.6,buffer,0,33.831,27.036,1584.555,458.225,0.9234,20.139,29467,3222,43422
vp_884064,missing_low_freq,sg,13.95,41.65,failed,0,80.498,5.327,1481.342,547.269,0.9046,18.923,29467,3222,43422
vp_884064,missing_low_freq,sg_c,90.67,89.54,converged,1,17.179,24.904,1560.208,157.893,0.9768,24.339,29467,3222,43422
vp_623844,standard,baseline,6.51,35.9,failed,0,85.571,15.88,1482.721,558.068,0.9137,19.16,29903,3560,44376
vp_623844,standard,dg,92.97,82.11,converged,1,16.206,19.755,1564.566,261.987,0.9501,21.821,29903,3560,44376
vp_623844,standard,sg,97.8,87.64,converged,1,11.185,17.702,1563.08,161.035,0.9765,23.868,29903,3560,44376
vp_623844,standard,sg_c,96.96,85.9,converged,1,12.202,19.679,1567.591,171.451,0.9796,24.303,29903,3560,44376
vp_623844,reduced_compute,baseline,5.14,24.24,failed,0,86.845,0.469,1480.02,749.407,0.8936,17.878,29903,3560,44376
vp_623844,reduced_compute,dg,39.92,48.17,failed,0,52.006,42.828,1594.686,543.138,0.9098,19.243,29903,3560,44376
vp_623844,reduced_compute,sg,94.59,88.17,converged,1,13.385,18.765,1568.704,168.262,0.9607,22.452,29903,3560,44376
vp_623844,reduced_compute,sg_c,94.33,90.03,converged,1,15.778,20.494,1573.979,160.091,0.9699,23.405,29903,3560,44376
vp_623844,missing_low_freq,baseline,5.14,17.7,failed,0,86.857,0.2,1480.007,824.376,0.8898,17.647,29903,3560,44376
vp_623844,missing_low_freq,dg,5.14,35.25,failed,0,86.773,1.252,1480.114,636.25,0.9042,18.36,29903,3560,44376
vp_623844,missing_low_freq,sg,5.59,40.98,failed,0,84.97,7.194,1482.117,623.509,0.8988,18.348,29903,3560,44376
vp_623844,missing_low_freq,sg_c,94.32,89.16,converged,1,14.996,21.128,1569.531,159.216,0.9745,23.938,29903,3560,44376
vp_749058,standard,baseline,95.82,45.97,buffer,0,13.592,22.279,1576.019,299.09,0.9746,23.331,33745,1760,46687
vp_749058,standard,dg,91.54,88.3,converged,1,17.759,20.46,1554.304,161.139,0.9753,23.439,33745,1760,46687
vp_749058,standard,sg,93.19,66.48,converged,1,16.769,23.383,1566.042,241.82,0.9743,24.106,33745,1760,46687
vp_749058,standard,sg_c,83.97,67.84,converged,1,22.988,27.033,1556.004,234.4,0.9788,24.798,33745,1760,46687
vp_749058,reduced_compute,baseline,8.07,21.53,failed,0,89.392,10.168,1480.864,535.22,0.9299,19.859,33745,1760,46687
vp_749058,reduced_compute,dg,76.94,49.09,buffer,0,29.249,27.837,1585.183,358.711,0.9413,21.034,33745,1760,46687
vp_749058,reduced_compute,sg,94.55,78.18,converged,1,16.405,22.591,1573.534,199.983,0.9682,23.214,33745,1760,46687
vp_749058,reduced_compute,sg_c,83.19,73.64,converged,1,23.936,28.982,1560.565,209.069,0.9717,24.159,33745,1760,46687
vp_749058,missing_low_freq,baseline,8.02,17.16,failed,0,89.419,2.819,1480.158,585.12,0.9288,19.786,33745,1760,46687
vp_749058,missing_low_freq,dg,90.39,61.99,converged,1,18.649,23.352,1573.987,428.665,0.9433,20.714,33745,1760,46687
vp_749058,missing_low_freq,sg,89.52,82.67,converged,1,21.927,24.19,1555.099,210.738,0.9671,23.37,33745,1760,46687
vp_749058,missing_low_freq,sg_c,68.74,62.9,converged,1,39.313,38.568,1550.39,255.732,0.9566,23.575,33745,1760,46687
vp_705341,standard,baseline,14.39,23.31,failed,0,89.342,60.331,1499.965,532.074,0.912,19.87,32416,3119,46876
vp_705341,standard,dg,93.55,92.24,converged,1,16.793,18.876,1574.94,150.231,0.9637,22.897,32416,3119,46876
vp_705341,standard,sg,94.97,88.33,converged,1,14.666,19.284,1553.862,163.208,0.9801,24.817,32416,3119,46876
vp_705341,standard,sg_c,93.24,81.63,converged,1,14.546,22.599,1559.63,187.608,0.9821,25.083,32416,3119,46876
vp_705341,reduced_compute,baseline,8.36,23.21,failed,0,85.049,0.116,1480.003,699.079,0.9012,18.652,32416,3119,46876
vp_705341,reduced_compute,dg,36.69,7.89,failed,0,51.761,41.168,1594.627,704.503,0.8982,18.566,32416,3119,46876
vp_705341,reduced_compute,sg,94.34,92.95,converged,1,13.813,21.045,1559.379,147.287,0.965,23.264,32416,3119,46876
vp_705341,reduced_compute,sg_c,89.92,89.93,converged,1,18.885,26.209,1562.192,155.871,0.9725,24.544,32416,3119,46876
vp_705341,missing_low_freq,baseline,8.36,14.14,failed,0,85.052,0.003,1480.0,745.996,0.9002,18.589,32416,3119,46876
vp_705341,missing_low_freq,dg,8.36,14.4,failed,0,83.407,4.002,1481.585,713.14,0.8978,18.179,32416,3119,46876
vp_705341,missing_low_freq,sg,90.05,84.74,converged,1,18.148,23.004,1566.948,173.794,0.971,24.163,32416,3119,46876
vp_705341,missing_low_freq,sg_c,75.31,89.8,converged,1,32.473,27.214,1538.937,158.169,0.9719,24.69,32416,3119,46876
vp_753150,standard,baseline,98.64,64.23,converged,1,9.764,17.501,1557.134,234.519,0.9755,23.913,32591,1750,45323
vp_753150,standard,dg,86.36,83.71,converged,1,21.036,19.101,1546.941,178.315,0.9736,23.924,32591,1750,45323
vp_753150,standard,sg,93.24,82.86,converged,1,18.068,16.615,1546.07,179.829,0.9849,25.351,32591,1750,45323
vp_753150,standard,sg_c,85.73,63.77,converged,1,21.151,22.996,1549.155,240.0,0.9805,25.347,32591,1750,45323
vp_753150,reduced_compute,baseline,5.66,17.37,failed,0,83.639,19.022,1482.05,639.517,0.9256,20.166,32591,1750,45323
vp_753150,reduced_compute,dg,97.04,91.6,converged,1,14.574,16.671,1572.146,149.119,0.9655,23.029,32591,1750,45323
vp_753150,reduced_compute,sg,98.72,93.89,converged,1,11.336,16.654,1553.972,141.594,0.9754,24.074,32591,1750,45323
vp_753150,reduced_compute,sg_c,90.14,74.4,converged,1,17.713,22.503,1554.807,209.82,0.9815,25.405,32591,1750,45323
vp_753150,missing_low_freq,baseline,5.62,14.74,failed,0,82.996,8.469,1480.72,674.933,0.9272,20.081,32591,1750,45323
vp_753150,missing_low_freq,dg,95.01,62.8,converged,1,13.78,17.891,1565.86,485.142,0.9548,21.655,32591,1750,45323
vp_753150,missing_low_freq,sg,97.86,82.97,converged,1,10.816,16.695,1565.892,183.589,0.9817,25.054,32591,1750,45323
vp_753150,missing_low_freq,sg_c,74.82,64.46,converged,1,29.195,27.7,1544.521,239.366,0.973,24.939,32591,1750,45323
vp_169141,standard,baseline,95.47,63.52,converged,1,12.947,23.062,1566.036,241.005,0.973,24.061,31818,2256,45132
vp_169141,standard,dg,84.41,80.41,converged,1,21.099,23.155,1555.005,208.042,0.9679,23.788,31818,2256,45132
vp_169141,standard,sg,96.91,76.95,converged,1,11.281,20.818,1566.75,211.451,0.9866,26.007,31818,2256,45132
vp_169141,standard,sg_c,89.6,76.24,converged,1,17.627,24.395,1558.4,212.699,0.9835,25.845,31818,2256,45132
vp_169141,reduced_compute,baseline,7.34,19.59,failed,0,89.241,2.102,1480.313,628.686,0.9233,19.869,31818,2256,45132
vp_169141,reduced_compute,dg,89.63,87.9,converged,1,20.99,21.379,1583.517,156.755,0.9625,23.144,31818,2256,45132
vp_169141,reduced_compute,sg,96.41,84.8,converged,1,14.194,20.346,1576.922,181.814,0.9819,25.283,31818,2256,45132
vp_169141,reduced_compute,sg_c,90.55,82.85,converged,1,16.69,25.048,1562.167,188.232,0.9826,25.813,31818,2256,45132
vp_169141,missing_low_freq,baseline,7.33,14.94,failed,0,89.451,0.649,1480.071,678.368,0.9189,19.599,31818,2256,45132
vp_169141,missing_low_freq,dg,84.57,67.24,converged,1,25.472,26.329,1582.373,345.625,0.9566,22.829,31818,2256,45132
vp_169141,missing_low_freq,sg,11.26,54.79,failed,0,84.983,20.439,1486.275,337.05,0.9423,21.55,31818,2256,45132
vp_169141,missing_low_freq,sg_c,62.35,86.44,converged,1,36.817,27.801,1536.868,172.1,0.9757,25.513,31818,2256,45132
vp_147636,standard,baseline,82.59,60.94,converged,1,26.76,29.017,1572.346,339.119,0.9341,20.629,27336,3413,41186
vp_147636,standard,dg,87.25,74.19,converged,1,21.347,20.986,1579.655,260.043,0.9562,21.543,27336,3413,41186
vp_147636,standard,sg,93.36,90.27,converged,1,14.814,21.169,1569.52,157.439,0.9663,22.532,27336,3413,41186
vp_147636,standard,sg_c,93.54,90.71,converged,1,14.182,22.484,1563.927,154.188,0.9729,23.088,27336,3413,41186
vp_147636,reduced_compute,baseline,8.0,29.56,failed,0,85.111,7.655,1481.689,787.121,0.8883,17.436,27336,3413,41186
vp_147636,reduced_compute,dg,27.92,45.77,failed,0,60.152,58.773,1579.7,583.888,0.8968,18.649,27336,3413,41186
vp_147636,reduced_compute,sg,64.9,81.86,converged,1,31.463,22.09,1591.595,209.327,0.949,21.362,27336,3413,41186
vp_147636,reduced_compute,sg_c,81.04,84.27,converged,1,25.233,22.616,1584.702,187.382,0.9635,22.376,27336,3413,41186
vp_147636,missing_low_freq,baseline,8.43,23.56,failed,0,85.234,10.421,1481.926,861.217,0.8846,17.283,27336,3413,41186
vp_147636,missing_low_freq,dg,7.37,41.34,failed,0,85.179,4.523,1481.299,656.945,0.8968,17.876,27336,3413,41186
vp_147636,missing_low_freq,sg,15.3,38.59,failed,0,76.81,29.274,1493.696,689.001,0.8904,17.941,27336,3413,41186
vp_147636,missing_low_freq,sg_c,90.5,89.33,converged,1,16.632,23.961,1562.385,162.548,0.9662,22.646,27336,3413,41186
vp_715041,standard,baseline,8.24,11.86,failed,0,89.783,2.075,1480.078,642.444,0.8922,18.485,25049,4091,39256
vp_715041,standard,dg,79.1,61.4,converged,1,30.025,32.501,1580.16,379.733,0.9217,21.057,25049,4091,39256
vp_715041,standard,sg,84.36,91.93,converged,1,23.272,23.55,1586.534,137.915,0.9666,24.115,25049,4091,39256
vp_715041,standard,sg_c,96.8,97.51,converged,1,12.138,23.445,1566.745,111.006,0.9722,24.413,25049,4091,39256
vp_715041,reduced_compute,baseline,8.17,11.12,failed,0,89.83,0.019,1480.0,741.847,0.8817,17.918,25049,4091,39256
vp_715041,reduced_compute,dg,19.72,41.31,failed,0,62.144,40.428,1617.36,500.836,0.8861,19.454,25049,4091,39256
vp_715041,reduced_compute,sg,61.14,88.44,converged,1,34.743,26.746,1597.091,177.446,0.9334,22.136,25049,4091,39256
vp_715041,reduced_compute,sg_c,78.3,93.72,converged,1,27.397,25.908,1589.49,134.234,0.9491,23.203,25049,4091,39256
vp_715041,missing_low_freq,baseline,8.17,7.65,failed,0,89.83,0.024,1480.0,794.077,0.8798,17.731,25049,4091,39256
vp_715041,missing_low_freq,dg,8.17,25.05,failed,0,89.797,0.519,1480.039,684.817,0.8815,18.016,25049,4091,39256
vp_715041,missing_low_freq,sg,8.2,17.01,failed,0,89.334,3.028,1480.539,713.324,0.8782,17.956,25049,4091,39256
vp_715041,missing_low_freq,sg_c,94.46,96.53,converged,1,13.979,24.121,1569.715,116.8,0.9588,23.607,25049,4091,39256
vp_395756,standard,baseline,85.54,52.13,buffer,0,23.254,24.909,1578.993,297.254,0.9512,21.135,29436,2937,43125
vp_395756,standard,dg,92.16,75.66,converged,1,16.081,21.308,1553.28,215.308,0.9664,22.075,29436,2937,43125
vp_395756,standard,sg,96.54,86.28,converged,1,11.895,20.785,1567.014,171.811,0.9793,23.724,29436,2937,43125
vp_395756,standard,sg_c,91.56,88.39,converged,1,18.487,21.679,1546.558,162.959,0.9815,23.782,29436,2937,43125
vp_395756,reduced_compute,baseline,11.13,27.24,failed,0,82.988,7.739,1481.666,720.023,0.8957,17.809,29436,2937,43125
vp_395756,reduced_compute,dg,44.81,53.42,buffer,0,47.354,34.209,1598.972,440.39,0.9175,19.302,29436,2937,43125
vp_395756,reduced_compute,sg,92.13,84.75,converged,1,17.769,21.793,1575.03,176.648,0.964,22.164,29436,2937,43125
vp_395756,reduced_compute,sg_c,96.47,83.72,converged,1,12.439,22.518,1563.726,183.026,0.9752,23.221,29436,2937,43125
vp_395756,missing_low_freq,baseline,11.52,23.87,failed,0,83.211,9.188,1481.63,779.835,0.8928,17.778,29436,2937,43125
vp_395756,missing_low_freq,dg,10.63,26.15,failed,0,80.17,9.585,1484.227,701.393,0.8953,17.608,29436,2937,43125
vp_395756,missing_low_freq,sg,10.76,41.61,failed,0,81.55,7.846,1482.792,572.591,0.9035,18.265,29436,2937,43125
vp_395756,missing_low_freq,sg_c,82.37,89.21,converged,1,24.36,24.251,1543.576,157.577,0.9764,23.722,29436,2937,43125
vp_558657,standard,baseline,9.37,20.77,failed,0,86.52,19.865,1484.769,524.133,0.9083,19.133,27770,3294,41593
vp_558657,standard,dg,91.45,91.26,converged,1,18.108,20.429,1577.87,160.962,0.9629,22.739,27770,3294,41593
vp_558657,standard,sg,97.67,88.04,converged,1,11.049,19.101,1565.0,156.074,0.9752,23.88,27770,3294,41593
vp_558657,standard,sg_c,96.92,81.45,converged,1,11.838,20.809,1569.141,186.49,0.9804,24.379,27770,3294,41593
vp_558657,reduced_compute,baseline,6.74,20.16,failed,0,86.989,8.24,1482.2,621.883,0.8954,18.452,27770,3294,41593
vp_558657,reduced_compute,dg,19.41,45.63,failed,0,61.51,47.938,1606.448,451.544,0.8978,19.394,27770,3294,41593
vp_558657,reduced_compute,sg,95.86,93.93,converged,1,13.963,19.927,1572.063,139.908,0.9599,22.66,27770,3294,41593
vp_558657,reduced_compute,sg_c,96.01,89.59,converged,1,15.247,20.243,1577.165,159.571,0.9725,23.718,27770,3294,41593
vp_558657,missing_low_freq,baseline,7.13,14.91,failed,0,87.037,9.248,1482.236,674.809,0.8925,18.342,27770,3294,41593
vp_558657,missing_low_freq,dg,6.6,39.56,failed,0,85.886,7.519,1482.97,543.646,0.9043,18.764,27770,3294,41593
vp_558657,missing_low_freq,sg,7.13,35.64,failed,0,83.509,11.24,1485.54,572.207,0.8963,18.663,27770,3294,41593
vp_558657,missing_low_freq,sg_c,93.66,92.93,converged,1,15.996,20.364,1555.974,139.979,0.9759,24.036,27770,3294,41593
vp_172130,standard,baseline,84.31,54.63,buffer,0,25.591,21.124,1584.855,271.137,0.9616,22.845,27487,2841,40756
vp_172130,standard,dg,93.5,83.46,converged,1,15.53,19.388,1556.033,218.377,0.9636,22.957,27487,2841,40756
vp_172130,standard,sg,98.0,86.94,converged,1,10.143,17.988,1559.994,173.887,0.974,24.198,27487,2841,40756
vp_172130,standard,sg_c,96.88,73.42,converged,1,14.775,20.412,1571.746,215.206,0.9815,24.9,27487,2841,40756
vp_172130,reduced_compute,baseline,7.44,25.03,failed,0,84.725,0.631,1480.06,674.296,0.9021,18.717,27487,2841,40756
vp_172130,reduced_compute,dg,78.13,76.52,converged,1,27.326,20.635,1585.261,241.649,0.945,21.813,27487,2841,40756
vp_172130,reduced_compute,sg,86.99,80.92,converged,1,23.869,18.866,1583.879,196.522,0.9652,23.386,27487,2841,40756
vp_172130,reduced_compute,sg_c,95.44,78.53,converged,1,17.064,19.771,1575.409,200.381,0.9768,24.421,27487,2841,40756
vp_172130,missing_low_freq,baseline,7.44,19.82,failed,0,84.75,0.385,1480.033,739.583,0.8986,18.512,27487,2841,40756
vp_172130,missing_low_freq,dg,90.05,71.59,converged,1,20.844,22.483,1570.527,407.034,0.9386,21.301,27487,2841,40756
vp_172130,missing_low_freq,sg,7.51,41.68,failed,0,83.7,4.526,1481.137,556.397,0.9056,19.157,27487,2841,40756
vp_172130,missing_low_freq,sg_c,95.77,88.6,converged,1,14.316,19.224,1553.401,173.174,0.9786,24.631,27487,2841,40756
vp_167440,standard,baseline,89.35,57.44,buffer,0,17.583,25.465,1572.951,282.785,0.948,21.48,26805,3106,40288
vp_167440,standard,dg,86.99,71.41,converged,1,21.594,23.557,1581.809,252.436,0.9558,22.049,26805,3106,40288
vp_167440,standard,sg,96.38,87.99,converged,1,12.999,22.332,1567.008,165.192,0.9733,23.391,26805,3106,40288
vp_167440,standard,sg_c,88.38,89.38,converged,1,20.617,24.068,1553.919,154.429,0.9775,23.774,26805,3106,40288
vp_167440,reduced_compute,baseline,9.58,18.74,failed,0,89.683,10.828,1482.37,712.233,0.886,17.827,26805,3106,40288
vp_167440,reduced_compute,dg,74.81,56.92,buffer,0,29.904,29.038,1586.156,427.235,0.9196,19.918,26805,3106,40288
vp_167440,reduced_compute,sg,76.46,81.2,converged,1,27.151,23.442,1591.96,192.217,0.9588,22.295,26805,3106,40288
vp_167440,reduced_compute,sg_c,90.79,84.19,converged,1,18.135,24.214,1579.247,178.426,0.9697,23.173,26805,3106,40288
vp_167440,missing_low_freq,baseline,9.63,13.91,failed,0,90.126,13.858,1482.405,773.978,0.8814,17.711,26805,3106,40288
vp_167440,missing_low_freq,dg,8.34,32.42,failed,0,89.161,6.977,1482.241,601.139,0.9037,18.626,26805,3106,40288
vp_167440,missing_low_freq,sg,8.4,30.04,failed,0,85.163,14.054,1486.608,668.808,0.8864,18.049,26805,3106,40288
vp_167440,missing_low_freq,sg_c,87.86,90.53,converged,1,21.46,25.628,1556.033,149.928,0.9699,23.323,26805,3106,40288
vp_181131,standard,baseline,9.24,18.65,failed,0,90.293,8.707,1481.546,701.243,0.8678,17.328,23538,4949,38169
vp_181131,standard,dg,43.31,66.24,buffer,0,49.567,33.489,1607.833,432.424,0.913,19.9,23538,4949,38169
vp_181131,standard,sg,56.62,84.42,buffer,0,35.801,25.449,1598.715,212.305,0.935,21.427,23538,4949,38169
vp_181131,standard,sg_c,90.96,85.49,converged,1,20.993,27.72,1572.694,192.848,0.9491,22.073,23538,4949,38169
vp_181131,reduced_compute,baseline,9.98,15.44,failed,0,89.474,12.38,1482.913,836.893,0.8564,16.693,23538,4949,38169
vp_181131,reduced_compute,dg,10.4,14.35,failed,0,86.749,13.787,1485.455,885.498,0.8551,16.293,23538,4949,38169
vp_181131,reduced_compute,sg,23.58,60.72,failed,0,66.746,41.496,1624.414,485.203,0.8833,18.984,23538,4949,38169
vp_181131,reduced_compute,sg_c,54.95,73.05,buffer,0,48.818,37.644,1604.61,357.264,0.9095,20.279,23538,4949,38169
vp_181131,missing_low_freq,baseline,10.74,10.99,failed,0,89.397,21.158,1485.126,907.158,0.8492,16.437,23538,4949,38169
vp_181131,missing_low_freq,dg,9.67,20.02,failed,0,80.09,15.824,1492.208,823.386,0.8586,16.635,23538,4949,38169
vp_181131,missing_low_freq,sg,11.69,15.58,failed,0,74.728,21.243,1498.56,849.731,0.8559,16.638,23538,4949,38169
vp_181131,missing_low_freq,sg_c,66.39,74.8,converged,1,41.028,33.763,1597.993,294.108,0.9223,20.975,23538,4949,38169
vp_356948,standard,baseline,6.5,18.28,failed,0,79.249,5.477,1481.426,722.53,0.8791,17.776,28685,5012,44409
vp_356948,standard,dg,69.12,66.22,converged,1,29.856,26.62,1577.613,368.034,0.9177,20.48,28685,5012,44409
vp_356948,standard,sg,93.8,90.84,converged,1,15.304,20.541,1563.978,164.451,0.9587,22.901,28685,5012,44409
vp_356948,standard,sg_c,95.85,94.53,converged,1,13.666,20.549,1556.477,131.717,0.9675,23.501,28685,5012,44409
vp_356948,reduced_compute,baseline,9.25,18.0,failed,0,77.3,16.326,1484.87,848.565,0.8706,17.214,28685,5012,44409
vp_356948,reduced_compute,dg,8.35,1.44,failed,0,65.346,16.237,1496.433,923.528,0.8682,16.394,28685,5012,44409
vp_356948,reduced_compute,sg,84.48,80.99,converged,1,20.441,23.347,1568.838,233.839,0.9366,21.563,28685,5012,44409
vp_356948,reduced_compute,sg_c,85.91,90.26,converged,1,21.046,22.618,1571.908,162.778,0.9492,22.592,28685,5012,44409
vp_356948,missing_low_freq,baseline,9.52,12.39,failed,0,77.244,17.982,1485.369,881.28,0.8688,17.117,28685,5012,44409
vp_356948,missing_low_freq,dg,6.6,4.71,failed,0,67.445,14.608,1493.765,894.301,0.8701,16.599,28685,5012,44409
vp_356948,missing_low_freq,sg,6.51,20.53,failed,0,72.742,12.778,1488.288,800.978,0.8748,17.428,28685,5012,44409
vp_356948,missing_low_freq,sg_c,83.09,90.82,converged,1,21.802,22.983,1572.407,157.323,0.9538,22.824,28685,5012,44409
vp_120111,standard,baseline,95.63,63.35,converged,1,12.812,21.045,1567.86,247.731,0.9676,22.837,29451,2278,42468
vp_120111,standard,dg,95.75,74.58,converged,1,15.734,20.353,1576.645,221.393,0.9722,23.434,29451,2278,42468
vp_120111,standard,sg,95.54,81.61,converged,1,15.016,17.41,1558.221,190.058,0.9842,24.847,29451,2278,42468
vp_120111,standard,sg_c,93.53,62.64,converged,1,14.843,22.302,1565.864,233.948,0.9849,25.122,29451,2278,42468
vp_120111,reduced_compute,baseline,4.07,16.59,failed,0,91.35,1.444,1480.088,652.993,0.922,19.077,29451,2278,42468
vp_120111,reduced_compute,dg,82.78,77.7,converged,1,22.672,20.337,1587.732,240.708,0.9591,22.008,29451,2278,42468
vp_120111,reduced_compute,sg,98.62,84.02,converged,1,11.024,17.093,1564.22,180.903,0.9767,23.874,29451,2278,42468
vp_120111,reduced_compute,sg_c,95.79,69.53,converged,1,13.955,21.759,1572.439,221.832,0.9823,24.75,29451,2278,42468
vp_120111,missing_low_freq,baseline,4.04,14.71,failed,0,91.42,0.013,1480.0,733.635,0.9157,18.799,29451,2278,42468
vp_120111,missing_low_freq,dg,83.74,49.43,buffer,0,22.957,17.778,1586.952,519.492,0.9406,20.543,29451,2278,42468
vp_120111,missing_low_freq,sg,10.97,38.81,failed,0,83.03,28.579,1492.65,467.902,0.9295,20.038,29451,2278,42468
vp_120111,missing_low_freq,sg_c,93.32,76.21,converged,1,15.147,22.248,1566.628,204.363,0.9834,25.143,29451,2278,42468
vp_886674,standard,baseline,11.62,18.78,failed,0,97.449,67.019,1496.627,540.802,0.9079,19.463,34242,3429,49095
vp_886674,standard,dg,91.78,92.8,converged,1,17.845,20.627,1577.017,147.041,0.9606,22.752,34242,3429,49095
vp_886674,standard,sg,95.78,74.66,converged,1,14.141,20.41,1571.64,205.648,0.9788,24.351,34242,3429,49095
vp_886674,standard,sg_c,90.68,75.97,converged,1,17.182,23.66,1559.336,198.087,0.9786,24.569,34242,3429,49095
vp_886674,reduced_compute,baseline,8.31,23.21,failed,0,84.378,10.694,1483.088,601.204,0.907,19.035,34242,3429,49095
